,Label,Spotify,Title,Artist,Featured Artists,feat-string,artist-string,weav-track-prefix,Prefix formula,Genre,ISRC,GRID,source-UPC,Circle of Fifths
336,"['recXjEasHYoQGhuQp', 'rec0DHKwd4gZGUl8K']",https://open.spotify.com/search/songs/21%20Savage%20-%20Can't%20Leave%20Without%20It%20ft.%20Gunna%20Lil%20Baby%20,Can't Leave Without It,21 Savage,"['recrwxebqOHNjRBKC', 'recRf55vCPf9bBEfa']",Gunna & Lil Baby,21 Savage,io.weav.tracks.CantLeaveWithoutIt,Can'tLeaveWithoutIt,['Hip Hop'],QZ45A1700091,A10328E0008918512E,886447502792,10
337,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Zara%20Larsson%20-%20Don't%20Worry%20Bout%20Me%20,Don't Worry Bout Me,Zara Larsson,,,Zara Larsson,io.weav.tracks.DontWorryBoutMe,Don'tWorryBoutMe,['Pop'],USSM11901360,A10328E00089611739,886447599075,11
338,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Mariah%20Carey%20-%20A%20No%20No%20,A No No,Mariah Carey,,,Mariah Carey,io.weav.tracks.ANoNo,ANoNo,['RnB'],USSM11807410,A10328E0008856716W,886447294161,3
339,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Mariah%20Carey%20-%20GTFO%20,GTFO,Mariah Carey,,,Mariah Carey,io.weav.tracks.GTFO,GTFO,['RnB'],USSM11807159,A10328E00088567131,886447294161,6
340,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Blac%20Youngsta%20-%20Booty%20,Booty,Blac Youngsta,,,Blac Youngsta,io.weav.tracks.Booty,Booty,['Hip Hop'],USSM11708944,A10328E0008627096Z,886446966595,11
341,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Blac%20Youngsta%20-%20Cut%20Up%20,Cut Up,Blac Youngsta,,,Blac Youngsta,io.weav.tracks.CutUp,CutUp,['Hip Hop'],USSM11902993,A10328E0009007905J,886447691243,11
342,['rec5jjOURDPtA0fYc'],https://open.spotify.com/search/songs/Bomba%20Estéreo%20-%20Fiesta%20,Fiesta,Bomba Estéreo,,,Bomba Estéreo,io.weav.tracks.Fiesta,Fiesta,['Latin'],USSD11500019,A10328E0007283266M,886445117608,0
343,['rec5jjOURDPtA0fYc'],https://open.spotify.com/search/songs/CNCO%20-%20Fiesta%20En%20Mi%20Casa%20,Fiesta En Mi Casa,CNCO,,,CNCO,io.weav.tracks.FiestaEnMiCasa,FiestaEnMiCasa,['Latin'],USSD11800028,A10328E0008636410P,886447006481,1
344,['rec5jjOURDPtA0fYc'],https://open.spotify.com/search/songs/ChocQuibTown%20-%20Pa%20Olvidarte%20,Pa Olvidarte,ChocQuibTown,,,ChocQuibTown,io.weav.tracks.PaOlvidarte,PaOlvidarte,['Latin'],USSD11800370,A10328E00088668841,886447409718,0
345,['rec5jjOURDPtA0fYc'],https://open.spotify.com/search/songs/CNCO%20-%20Pretend%20,Pretend,CNCO,,,CNCO,io.weav.tracks.Pretend,Pretend,['Latin'],USSD11800253,A10328E0008941215B,886447553213,2
346,['rec5jjOURDPtA0fYc'],https://open.spotify.com/search/songs/CNCO%20-%20Mala%20Actitud%20,Mala Actitud,CNCO,,,CNCO,io.weav.tracks.MalaActitud,MalaActitud,['Latin'],USSD11800032,A10328E0008636414H,886447006481,0
347,['rec5jjOURDPtA0fYc'],https://open.spotify.com/search/songs/CNCO%20-%20Mamita%20,Mamita,CNCO,,,CNCO,io.weav.tracks.Mamita,Mamita,['Latin'],USSD11700441,A10328E0008636409B,886447006481,7
348,['rec5jjOURDPtA0fYc'],https://open.spotify.com/search/songs/Gente%20De%20Zona%20-%20El%20Mentiroso%20ft.%20Silvestre%20Dangond%20,El Mentiroso,Gente De Zona,['recfrqBi4HeUTxhzJ'],Silvestre Dangond,Gente De Zona,io.weav.tracks.ElMentiroso,ElMentiroso,['Latin'],USSD11800423,A10328E0008963470T,886447603161,0
349,['rec5jjOURDPtA0fYc'],https://open.spotify.com/search/songs/CNCO%20-%20Se%20Vuelve%20Loca%20,Se Vuelve Loca,CNCO,,,CNCO,io.weav.tracks.SeVuelveLoca,SeVuelveLoca,['Latin'],USSD11800290,A10328E0008779002F,886447221150,4
350,['rec5jjOURDPtA0fYc'],https://open.spotify.com/search/songs/Play-N-Skillz%20-%20Si%20Una%20Vez%20ft.%20Wisin%20Frankie%20J%20Leslie%20Grace%20,Si Una Vez,Play-N-Skillz,"['receNXPK7LFfj9YA1', 'reclApNvoGQY0F2Uq', 'recpF2tpdnFbNcDot']",Wisin & Frankie J & Leslie Grace,Play-N-Skillz,io.weav.tracks.SiUnaVez,SiUnaVez,['Latin'],USSD11600388,A10328E0008110852D,886446268569,0
351,['rec5jjOURDPtA0fYc'],https://open.spotify.com/search/songs/Silvestre%20Dangond%20Maluma%20-%20Vivir%20Bailando%20,Vivir Bailando,Silvestre Dangond,,,Silvestre Dangond & Maluma,io.weav.tracks.VivirBailando,VivirBailando,['Latin'],USSD11800424,A10328E0008922154G,886447510810,0
352,['rec5jjOURDPtA0fYc'],https://open.spotify.com/search/songs/Mau%20y%20Ricky%20-%20Desconocidos%20,Desconocidos,Mau y Ricky,,,Mau y Ricky,io.weav.tracks.Desconocidos,Desconocidos,['Latin'],USSD11800344,A10328E00088417765,886447357736,0
353,['rechDxvy8NgTayPUY'],https://open.spotify.com/search/songs/Backstreet%20Boys%20-%20Passionate%20,Passionate,Backstreet Boys,,,Backstreet Boys,io.weav.tracks.Passionate,Passionate,['Pop'],USRC11803637,A10328E0008873052R,886447852293,0
354,['rechDxvy8NgTayPUY'],https://open.spotify.com/search/songs/Backstreet%20Boys%20-%20Is%20It%20Just%20Me%20,Is It Just Me,Backstreet Boys,,,Backstreet Boys,io.weav.tracks.IsItJustMe,IsItJustMe,['Pop'],USRC11803638,A10328E0008873053P,886447852316,8
355,['rechDxvy8NgTayPUY'],https://open.spotify.com/search/songs/Backstreet%20Boys%20-%20Nobody%20Else%20,Nobody Else,Backstreet Boys,,,Backstreet Boys,io.weav.tracks.NobodyElse,NobodyElse,['Pop'],USRC11803634,A10328E0008873049H,886447852248,0
356,['rechDxvy8NgTayPUY'],https://open.spotify.com/search/songs/Sasha%20Sloan%20-%20Older%20,Older,Sasha Sloan,,,Sasha Sloan,io.weav.tracks.Older,Older,['Pop'],USRC11803527,A10328E0008852716M,886447381564,0
357,['rechDxvy8NgTayPUY'],https://open.spotify.com/search/songs/Backstreet%20Boys%20-%20Said%20I%20Love%20You%20,Said I Love You,Backstreet Boys,,,Backstreet Boys,io.weav.tracks.SaidILoveYou,SaidILoveYou,['Pop'],USRC11803644,A10328E0008895813T,886447852347,0
358,['rechDxvy8NgTayPUY'],https://open.spotify.com/search/songs/Backstreet%20Boys%20-%20No%20Place%20,No Place,Backstreet Boys,,,Backstreet Boys,io.weav.tracks.NoPlace,NoPlace,['Pop'],USRC11803639,A10328E0008873054N,886447489673,0
359,['rechDxvy8NgTayPUY'],https://open.spotify.com/search/songs/Backstreet%20Boys%20-%20Don't%20Go%20Breaking%20My%20Heart%20,Don't Go Breaking My Heart,Backstreet Boys,,,Backstreet Boys,io.weav.tracks.DontGoBreakingMyHeart,Don'tGoBreakingMyHeart,['Pop'],USRC11800456,A10328E0008620227B,886446984827,0
360,['rechDxvy8NgTayPUY'],https://open.spotify.com/search/songs/Jarami%20-%20No%20Chance%20,No Chance,Jarami,,,Jarami,io.weav.tracks.NoChance,NoChance,['Electronic'],USRC11803167,A10328E0008857289M,886447389539,0
361,['rechDxvy8NgTayPUY'],https://open.spotify.com/search/songs/Backstreet%20Boys%20-%20Chances%20,Chances,Backstreet Boys,,,Backstreet Boys,io.weav.tracks.Chances,Chances,['Pop'],USRC11803316,A10328E00088377094,886447349335,0
362,['rechDxvy8NgTayPUY'],https://open.spotify.com/search/songs/Backstreet%20Boys%20-%20Chateau%20,Chateau,Backstreet Boys,,,Backstreet Boys,io.weav.tracks.Chateau,Chateau,['Pop'],USRC11803640,A10328E0008873055L,886447852323,0
363,['rechDxvy8NgTayPUY'],https://open.spotify.com/search/songs/Backstreet%20Boys%20-%20Breathe%20,Breathe,Backstreet Boys,,,Backstreet Boys,io.weav.tracks.Breathe,Breathe,['Pop'],USRC11803635,A10328E0008873050V,886447496060,0
364,['recm5D6qhR0T7FxnU'],https://open.spotify.com/search/songs/Lucy%20Hale%20-%20You%20Sound%20Good%20To%20Me%20,You Sound Good To Me,Lucy Hale,,,Lucy Hale,io.weav.tracks.YouSoundGoodToMe,YouSoundGoodToMe,['Country'],,,,0
365,,https://open.spotify.com/search/songs/Mew%20-%20The%20Wake%20Of%20Your%20Life%20,The Wake Of Your Life,Mew,,,Mew,io.weav.tracks.TheWakeOfYourLife,TheWakeOfYourLife,,,,,0
366,,https://open.spotify.com/search/songs/Mew%20-%20Candy%20Pieces%20All%20Smeared%20Out%20,Candy Pieces All Smeared Out,Mew,,,Mew,io.weav.tracks.CandyPiecesAllSmearedOut,CandyPiecesAllSmearedOut,,,,,0
367,,https://open.spotify.com/search/songs/Mew%20-%20Ay%20Ay%20Ay%20,Ay Ay Ay,Mew,,,Mew,io.weav.tracks.AyAyAy,AyAyAy,,,,,0
368,,https://open.spotify.com/search/songs/Mew%20-%20Twist%20Quest%20,Twist Quest,Mew,,,Mew,io.weav.tracks.TwistQuest,TwistQuest,,,,,0
369,,https://open.spotify.com/search/songs/Mew%20-%20Shoulders%20,Shoulders,Mew,,,Mew,io.weav.tracks.Shoulders,Shoulders,,,,,0
370,,https://open.spotify.com/search/songs/Mew%20-%20Zanzibar%20,Zanzibar,Mew,,,Mew,io.weav.tracks.Zanzibar,Zanzibar,,,,,0
371,,https://open.spotify.com/search/songs/Mew%20-%20Carry%20Me%20To%20Safety%20,Carry Me To Safety,Mew,,,Mew,io.weav.tracks.CarryMeToSafety,CarryMeToSafety,,,,,0
372,,https://open.spotify.com/search/songs/808%20State%20-%20Cubik%20,Cubik,808 State,,,808 State,io.weav.tracks.Cubik,Cubik,,,,,0
373,,https://open.spotify.com/search/songs/808%20State%20-%20Pacific%20State%20,Pacific State,808 State,,,808 State,io.weav.tracks.PacificState,PacificState,,,,,0
374,['rechDxvy8NgTayPUY'],https://open.spotify.com/search/songs/A$AP%20Ferg%20-%20Verified%20,Verified,A$AP Ferg,,,A$AP Ferg,io.weav.tracks.Verified,Verified,['Pop'],USRC11802534,A10328E0008755920U,886447180211,0
375,['rechDxvy8NgTayPUY'],https://open.spotify.com/search/songs/Backstreet%20Boys%20-%20Best%20Days%20,Best Days,Backstreet Boys,,,Backstreet Boys,io.weav.tracks.BestDays,BestDays,['Pop'],USRC11803646,A10328E0008895815P,886447852361,0
376,"['recXjEasHYoQGhuQp', 'rec0DHKwd4gZGUl8K']",https://open.spotify.com/search/songs/21%20Savage%20-%20a%20lot%20ft.%20J%20Cole%20,a lot,21 Savage,['rec4Q307AlESKWtkb'],J Cole,21 Savage,io.weav.tracks.alot,alot,['Hip Hop'],QZ45A1700126,A10328E0008918505C,886447502792,0
377,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/21%20Savage%20Offset%20Metro%20Boomin%20-%20Ghostface%20Killers%20ft.%20Travis%20Scott%20,Ghostface Killers,21 Savage,['recdqksZWAwpkWc8b'],Travis Scott,21 Savage & Offset & Metro Boomin,io.weav.tracks.GhostfaceKillers,GhostfaceKillers,['Hip Hop'],QZ45A1700062,A10328E0008518474N,886446838526,0
378,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/21%20Savage%20Offset%20Metro%20Boomin%20-%20Darth%20Vader%20,Darth Vader,21 Savage,,,21 Savage & Offset & Metro Boomin,io.weav.tracks.DarthVader,DarthVader,['Hip Hop'],QZ45A1700071,A10328E0008518483L,886446838526,0
379,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Offset%20Metro%20Boomin%20-%20Nightmare%20,Nightmare,Offset,,,Offset & Metro Boomin,io.weav.tracks.Nightmare,Nightmare,['Hip Hop'],QZ45A1700066,A10328E0008518478F,886446838526,0
380,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/21%20Savage%20Offset%20Metro%20Boomin%20-%20Mad%20Stalkers%20,Mad Stalkers,21 Savage,,,21 Savage & Offset & Metro Boomin,io.weav.tracks.MadStalkers,MadStalkers,['Hip Hop'],QZ45A1700067,A10328E0008518479D,886446838526,0
381,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/21%20Savage%20Offset%20Metro%20Boomin%20-%20Still%20Serving%20,Still Serving,21 Savage,,,21 Savage & Offset & Metro Boomin,io.weav.tracks.StillServing,StillServing,['Hip Hop'],QZ45A1700070,A10328E0008518482N,886446838526,0
382,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/21%20Savage%20Offset%20Metro%20Boomin%20-%20Disrespectful%20,Disrespectful,21 Savage,,,21 Savage & Offset & Metro Boomin,io.weav.tracks.Disrespectful,Disrespectful,['Hip Hop'],QZ45A1700068,A10328E0008518480R,886446838526,0
383,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/21%20Savage%20Offset%20Metro%20Boomin%20-%20Rap%20Saved%20Me%20ft.%20Quavo%20,Rap Saved Me,21 Savage,['recgk0C0E1qXhqJn5'],Quavo,21 Savage & Offset & Metro Boomin,io.weav.tracks.RapSavedMe,RapSavedMe,['Hip Hop'],QZ45A1700063,A10328E0008518475L,886446838526,0
384,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/21%20Savage%20Metro%20Boomin%20-%20My%20Choppa%20Hate%20Niggas%20,My Choppa Hate Niggas,21 Savage,,,21 Savage & Metro Boomin,io.weav.tracks.MyChoppaHateNiggas,MyChoppaHateNiggas,['Hip Hop'],QZ45A1700065,A10328E0008518477H,886446838526,0
385,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/21%20Savage%20Metro%20Boomin%20-%20Run%20Up%20the%20Racks%20,Run Up the Racks,21 Savage,,,21 Savage & Metro Boomin,io.weav.tracks.RunUptheRacks,RunUptheRacks,['Hip Hop'],QZ45A1700069,A10328E0008518481P,886446838526,0
386,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Camila%20Cabello%20-%20Never%20Be%20the%20Same%20,Never Be the Same,Camila Cabello,,,Camila Cabello,io.weav.tracks.NeverBetheSame,NeverBetheSame,['Pop'],USSM11710323,A10328E00085611643,886446870298,0
387,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Camila%20Cabello%20-%20She%20Loves%20Control%20,She Loves Control,Camila Cabello,,,Camila Cabello,io.weav.tracks.SheLovesControl,SheLovesControl,['Pop'],USSM11706920,A10328E00085611660,886446870298,0
388,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Camila%20Cabello%20-%20All%20These%20Years%20,All These Years,Camila Cabello,,,Camila Cabello,io.weav.tracks.AllTheseYears,AllTheseYears,['Pop'],USSM11706919,A10328E00085611651,886446870298,0
389,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Camila%20Cabello%20-%20Inside%20Out%20,Inside Out,Camila Cabello,,,Camila Cabello,io.weav.tracks.InsideOut,InsideOut,['Pop'],USSM11706921,A10328E0008561168W,886446870298,0
390,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Camila%20Cabello%20-%20Into%20It%20,Into It,Camila Cabello,,,Camila Cabello,io.weav.tracks.IntoIt,IntoIt,['Pop'],USSM11706926,A10328E00085611731,886446870298,0
391,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Camila%20Cabello%20-%20In%20the%20Dark%20,In the Dark,Camila Cabello,,,Camila Cabello,io.weav.tracks.IntheDark,IntheDark,['Pop'],USSM11706925,A10328E00085611723,886446870298,0
392,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Camila%20Cabello%20-%20Something's%20Gotta%20Give%20,Something's Gotta Give,Camila Cabello,,,Camila Cabello,io.weav.tracks.SomethingsGottaGive,Something'sGottaGive,['Pop'],USSM11706924,A10328E00085611715,886446870298,0
393,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Camila%20Cabello%20-%20Real%20Friends%20,Real Friends,Camila Cabello,,,Camila Cabello,io.weav.tracks.RealFriends,RealFriends,['Pop'],USSM11706923,A10328E00085611707,886446870298,0
394,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Yo%20Gotti%20-%20Betrayal%20,Betrayal,Yo Gotti,,,Yo Gotti,io.weav.tracks.Betrayal,Betrayal,['Hip Hop'],USSM11708955,A10328E00084941874,886446803593,0
395,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Yo%20Gotti%20-%20Save%20It%20for%20Me%20ft.%20Chris%20Brown%20,Save It for Me,Yo Gotti,['recHW17Sk5oOh9iOz'],Chris Brown,Yo Gotti,io.weav.tracks.SaveItforMe,SaveItforMe,['Hip Hop'],USSM11708946,A10328E00084941938,886446803593,0
396,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Yo%20Gotti%20-%202908%20,2908,Yo Gotti,,,Yo Gotti,io.weav.tracks.TwentyNineZeroEight,2908,['Hip Hop'],USSM11708948,A10328E00084941946,886446803593,0
397,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Yo%20Gotti%20-%20Back%20Gate%20,Back Gate,Yo Gotti,,,Yo Gotti,io.weav.tracks.BackGate,BackGate,['Hip Hop'],USSM11708952,A10328E00084941882,886446803593,0
398,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Yo%20Gotti%20-%20Around%20the%20World%20,Around the World,Yo Gotti,,,Yo Gotti,io.weav.tracks.AroundtheWorld,AroundtheWorld,['Hip Hop'],USSM11708956,A10328E0008494199V,886446803593,0
399,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Yo%20Gotti%20-%20Brown%20Bag%20,Brown Bag,Yo Gotti,,,Yo Gotti,io.weav.tracks.BrownBag,BrownBag,['Hip Hop'],USSM11708950,A10328E0008494189Z,886446803593,0
400,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Yo%20Gotti%20-%20One%20on%20One%20ft.%20YFN%20Lucci%20Meek%20Mill%20,One on One,Yo Gotti,"['recJj817yoPflPqtH', 'recoM97j8B9vR2I9o']",YFN Lucci & Meek Mill,Yo Gotti,io.weav.tracks.OneonOne,OneonOne,['Hip Hop'],USSM11708951,A10328E00084941954,886446803593,0
401,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Yo%20Gotti%20-%20Different%20,Different,Yo Gotti,,,Yo Gotti,io.weav.tracks.Different,Different,['Hip Hop'],USSM11708953,A10328E0008494192A,886446803593,0
402,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Yo%20Gotti%20-%20Yellow%20Tape%20ft.%2021%20Savage%20,Yellow Tape,Yo Gotti,['recKKLn4BhMlN9KoS'],21 Savage,Yo Gotti,io.weav.tracks.YellowTape,YellowTape,['Hip Hop'],USSM11708947,A10328E0008494197Z,886446803593,0
403,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Yo%20Gotti%20-%20Don't%20Wanna%20Go%20Back%20,Don't Wanna Go Back,Yo Gotti,,,Yo Gotti,io.weav.tracks.DontWannaGoBack,Don'tWannaGoBack,['Hip Hop'],USSM11708954,A10328E0008494198X,886446803593,0
404,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Yo%20Gotti%20-%20Juice%20,Juice,Yo Gotti,,,Yo Gotti,io.weav.tracks.Juice,Juice,['Hip Hop'],USSM11708940,A10328E0008494191C,886446803593,0
405,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Yo%20Gotti%20-%20Oh%20Yeah%20ft.%20French%20Montana%20,Oh Yeah,Yo Gotti,['recao3GZvOA7Go5GP'],French Montana,Yo Gotti,io.weav.tracks.OhYeah,OhYeah,['Hip Hop'],USSM11708949,A10328E00084941962,886446803593,0
406,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/21%20Savage%20-%20a%20lot%20,a lot,21 Savage,,,21 Savage,io.weav.tracks.ALot,alot,['Hip Hop'],QZ45A1700126,A10328E0008918505C,886447502792,0
407,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/21%20Savage%20-%20all%20my%20friends%20,all my friends,21 Savage,,,21 Savage,io.weav.tracks.AllMyFriends,allmyfriends,['Hip Hop'],QZ45A1700090,A10328E0008918511G,886447502792,0
408,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/21%20Savage%20-%20letter%202%20my%20momma%20,letter 2 my momma,21 Savage,,,21 Savage,io.weav.tracks.LetterToMyMomma,letter2mymomma,['Hip Hop'],QZ45A1700097,A10328E00089185182,886447502792,0
409,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/21%20Savage%20-%20asmr%20,asmr,21 Savage,,,21 Savage,io.weav.tracks.Asmr,asmr,['Hip Hop'],QZ45A1700092,A10328E0008918513C,886447502792,0
410,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/21%20Savage%20-%201.5%20,1.5,21 Savage,,,21 Savage,io.weav.tracks.OnePointFive,1.5,['Hip Hop'],QZ45A1700089,A10328E0008918510I,886447502792,0
411,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/21%20Savage%20-%20pad%20lock%20,pad lock,21 Savage,,,21 Savage,io.weav.tracks.PadLock,padlock,['Hip Hop'],QZ45A1700095,A10328E00089185166,886447502792,0
412,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/21%20Savage%20-%20out%20for%20the%20night%20,out for the night,21 Savage,,,21 Savage,io.weav.tracks.OutForTheNight,outforthenight,['Hip Hop'],QZ45A1700087,A10328E00089185086,886447502792,0
413,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/21%20Savage%20-%20out%20for%20the%20night%20(part%202)%20,out for the night (part 2),21 Savage,,,21 Savage,io.weav.tracks.OutForTheNightPart2,outforthenight(part2),['Hip Hop'],QZ45A1700132,A10328E0008918520E,886447502792,0
414,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/21%20Savage%20-%20can't%20leave%20without%20it%20,can't leave without it,21 Savage,,,21 Savage,io.weav.tracks.CantLeaveWithoutIt,can'tleavewithoutit,['Hip Hop'],QZ45A1700091,A10328E0008918512E,886447502792,0
415,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/21%20Savage%20-%204L%20,4L,21 Savage,,,21 Savage,io.weav.tracks.FourL,4L,['Hip Hop'],QZ45A1700129,A10328E0008918519Z,886447502792,0
416,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/21%20Savage%20-%20break%20da%20law%20,break da law,21 Savage,,,21 Savage,io.weav.tracks.BreakDaLaw,breakdalaw,['Hip Hop'],QZ45A1700085,A10328E0008918506A,886447502792,0
417,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/21%20Savage%20-%20monster%20,monster,21 Savage,,,21 Savage,io.weav.tracks.Monster,monster,['Hip Hop'],QZ45A1700096,A10328E00089185174,886447502792,0
418,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/21%20Savage%20-%20good%20day%20,good day,21 Savage,,,21 Savage,io.weav.tracks.GoodDay,goodday,['Hip Hop'],QZ45A1700094,A10328E00089185158,886447502792,0
419,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/21%20Savage%20-%20a&t%20,a&t,21 Savage,,,21 Savage,io.weav.tracks.AandT,a&t,['Hip Hop'],QZ45A1700086,A10328E00089185078,886447502792,0
420,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/21%20Savage%20-%20ball%20w/o%20you%20,ball w/o you,21 Savage,,,21 Savage,io.weav.tracks.BallWithoutYou,ballw/oyou,['Hip Hop'],QZ45A1700093,A10328E0008918514A,886447502792,0
421,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/21%20Savage%20-%20gun%20smoke%20,gun smoke,21 Savage,,,21 Savage,io.weav.tracks.GunSmoke,gunsmoke,['Hip Hop'],QZ45A1700088,A10328E00089185094,886447502792,0
422,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Future%20-%20My%20Collection%20,My Collection,Future,,,Future,io.weav.tracks.MyCollection,MyCollection,['Hip Hop'],USSM11701718,A10328E0008202199G,886446376905,0
423,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Future%20-%20Damage%20,Damage,Future,,,Future,io.weav.tracks.Damage,Damage,['Hip Hop'],USSM11701721,A10328E0008202202L,886446376905,0
424,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Future%20-%20Lookin%20Exotic%20,Lookin Exotic,Future,,,Future,io.weav.tracks.LookinExotic,LookinExotic,['Hip Hop'],USSM11701720,A10328E0008202201N,886446376905,0
425,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Future%20-%20Incredible%20,Incredible,Future,,,Future,io.weav.tracks.Incredible,Incredible,['Hip Hop'],USSM11701723,A10328E0008202204H,886446376905,0
426,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Future%20-%20Use%20Me%20,Use Me,Future,,,Future,io.weav.tracks.UseMe,UseMe,['Hip Hop'],USSM11701722,A10328E0008202203J,886446376905,0
427,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Future%20-%20Testify%20,Testify,Future,,,Future,io.weav.tracks.Testify,Testify,['Hip Hop'],USSM11701724,A10328E0008202205F,886446376905,0
428,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Future%20-%20I%20Thank%20U%20,I Thank U,Future,,,Future,io.weav.tracks.IThankU,IThankU,['Hip Hop'],USSM11701729,A10328E0008202210L,886446376905,0
429,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Future%20-%20New%20Illuminati%20,New Illuminati,Future,,,Future,io.weav.tracks.NewIlluminati,NewIlluminati,['Hip Hop'],USSM11701730,A10328E0008202211J,886446376905,0
430,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Future%20-%20Turn%20On%20Me%20,Turn On Me,Future,,,Future,io.weav.tracks.TurnOnMe,TurnOnMe,['Hip Hop'],USSM11701731,A10328E0008202212H,886446376905,0
431,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Future%20-%20Fresh%20Air%20,Fresh Air,Future,,,Future,io.weav.tracks.FreshAir,FreshAir,['Hip Hop'],USSM11701725,A10328E0008202206D,886446376905,0
432,['rec0DHKwd4gZGUl8K'],https://open.spotify.com/search/songs/Future%20-%20Solo%20,Solo,Future,,,Future,io.weav.tracks.SoloFuture,Solo,['Hip Hop'],USSM11701733,A10328E0008202214D,886446376905,0
